text,cleaned_text
"i remember when he first hmu.., i never knew he’ll ruin my life like this 😂","['remember', 'first', 'hmu', 'never', 'knew', 'ruin', 'life', 'like']"
"Clomantagh tower house, Co. Kilkenny viewed from a 13th century church ruin. An oak timber from the tower house has been…","['clomantagh', 'tower', 'house', 'co', 'kilkenny', 'viewed', 'th', 'century', 'church', 'ruin', 'oak', 'timber', 'tower', 'house']"
They would do the same with my two-year-old daughter. The said they would ruin me and my family.” https://t.co/jyx3hWrNWG,"['would', 'two', 'year', 'old', 'daughter', 'said', 'would', 'ruin', 'family']"
What better way to deliberately ruin a country for the benefit their multinational corporate masters than to promote their…,"['better', 'way', 'deliberately', 'ruin', 'country', 'benefit', 'multinational', 'corporate', 'masters', 'promote']"
Just remember... Don’t let a few minutes of sadness ruin a whole day of happiness. 🤍,"['remember', 'let', 'minutes', 'sadness', 'ruin', 'whole', 'day', 'happiness']"
twitter loves to ruin quality video yucc,"['twitter', 'loves', 'ruin', 'quality', 'video', 'yucc']"
You can really ruin your day by giving a fuck. I cannot give any more.,"['really', 'ruin', 'day', 'giving', 'fuck', 'give']"
When your parents ruin your day then an hour later act like nothing ever happened but you’re now in a shit mood,"['parents', 'ruin', 'day', 'hour', 'later', 'act', 'like', 'nothing', 'ever', 'happened', 'shit', 'mood']"
"Silence X1 all you want, the more you try to shut them out, the more oneits will be louder. Oneits are X1's voice. We are the…","['silence', 'x', 'want', 'try', 'shut', 'oneits', 'louder', 'oneits', 'x', 'voice']"
RSCL apathy delays Brahmani project - The New Indian Express https://t.co/clENSAy75s need your inte… https://t.co/4Lh8tKYTIh,"['rscl', 'apathy', 'delays', 'brahmani', 'project', 'new', 'indian', 'express', 'need', 'inte']"
"One thing I'll say about this is, it takes years to build a good reputation and seconds to ruin it. Fans are a reflection o…","['one', 'thing', 'say', 'takes', 'years', 'build', 'good', 'reputation', 'seconds', 'ruin', 'fans', 'reflection']"
WE WILL MOT RUIN THE MX TOUR OKAY? WE WILL NOT THE BOYS ARE LOOKING FORWARD TO IT AND WE'LL DO EVERYTHJNG TO MAKE I… https://t.co/fgrDMT44DX,"['mot', 'ruin', 'mx', 'tour', 'okay', 'boys', 'looking', 'forward', 'everythjng', 'make']"
"Yo VA fam, To start off this year, we need to set the tone with positive vibes. I know everyone has enough negativ… https://t.co/sL4kerpgZr","['yo', 'va', 'fam', 'start', 'year', 'need', 'set', 'tone', 'positive', 'vibes', 'know', 'everyone', 'enough', 'negativ']"
"I don’t get the whole Bengals gonna ruin Burrow thing at all, we’ve seen WAY worse teams with the #1 pick","['get', 'whole', 'bengals', 'gon', 'na', 'ruin', 'burrow', 'thing', 'seen', 'way', 'worse', 'teams', 'pick']"
How he can be allowed to go away with unconditional apology ?What about damages for loss… https://t.co/LwWiv0Wfuc,"['allowed', 'go', 'away', 'unconditional', 'apology', 'damages', 'loss']"
No one has the right to ruin someone else's dream. HAN SEUNGWOO CHO SEUNGYOUN KIM WOOSEOK KIM YOHAN LEE HANGYUL CHA JUNH…,"['one', 'right', 'ruin', 'someone', 'else', 'dream', 'han', 'seungwoo', 'cho', 'seungyoun', 'kim', 'wooseok', 'kim', 'yohan', 'lee', 'hangyul', 'cha', 'junh']"
srupid bitch ruin my day at 9 in the fucking morning,"['srupid', 'bitch', 'ruin', 'day', 'fucking', 'morning']"
lies can ruin everything,"['lies', 'ruin', 'everything']"
"So, the life I have made may seem wrong to you. But I've never been surer. It's my life to ruin my own way.","['life', 'made', 'may', 'seem', 'wrong', 'never', 'surer', 'life', 'ruin', 'way']"
Might ruin this for you 🤔,"['might', 'ruin']"
Unfortunately that’s up to the devs to fix that but this ruin change tells me that’s not happening.. A… https://t.co/pW0yOyRqB8,"['unfortunately', 'devs', 'fix', 'ruin', 'change', 'tells', 'happening']"
We've reached the point in the primary when the candidates have decided to ruin all my friendships,"['reached', 'point', 'primary', 'candidates', 'decided', 'ruin', 'friendships']"
The Waning: A “sport” loved by many of the upper class. Where they “control the rising population and keep the citi… https://t.co/R6GorXGXOI,"['waning', 'sport', 'loved', 'many', 'upper', 'class', 'control', 'rising', 'population', 'keep', 'citi']"
Ruin: A force that follows or attaches itself to a Ruin. Mysterious and deadly. Kifo Sombra (Death Shadow): A term… https://t.co/Wq3q7DVza2,"['ruin', 'force', 'follows', 'attaches', 'ruin', 'mysterious', 'deadly', 'kifo', 'sombra', 'death', 'shadow', 'term']"
Don't let's your insecurities ruin you.,"['let', 'insecurities', 'ruin']"
Anyone who still unironically uses the term “Ruin Johnson… https://t.co/9c9nZrug0x,"['anyone', 'still', 'unironically', 'uses', 'term', 'ruin', 'johnson']"
Sinus problems will literally ruin your sleeping pattern smttttt,"['sinus', 'problems', 'literally', 'ruin', 'sleeping', 'pattern', 'smttttt']"
I ruin everything I touch,"['ruin', 'everything', 'touch']"
unpopular opinion(?): meghan is being extremely disrespectful to a monarchy that has been around for centuries. lik… https://t.co/qghrQWIZc6,"['unpopular', 'opinion', 'meghan', 'extremely', 'disrespectful', 'monarchy', 'around', 'centuries', 'lik']"
I’m sorry but strolling really can ruin a party for me. I be ready to get the fuck.,"['sorry', 'strolling', 'really', 'ruin', 'party', 'ready', 'get', 'fuck']"
I think back nearly 40 years to my basic training class and we were mixed back then and no…,"['think', 'back', 'nearly', 'years', 'basic', 'training', 'class', 'mixed', 'back']"
"Kuantan is a beautiful town before those ""rempitz"" came and ruin everything","['kuantan', 'beautiful', 'town', 'rempitz', 'came', 'ruin', 'everything']"
"If you really need to change something change it. And if that’s bad, ruin whatever needs to be changed so you can’t go back t…","['really', 'need', 'change', 'something', 'change', 'bad', 'ruin', 'whatever', 'needs', 'changed', 'go', 'back']"
Darude - Sandstorm,"['darude', 'sandstorm']"
what song is this DUDUDUDUDU Sandstorm,"['song', 'dududududu', 'sandstorm']"
This feud started over a Justin Liger action figure and is going to end with me blasting Sandstorm to a bunch of He… https://t.co/qFhjSya1at,"['feud', 'started', 'justin', 'liger', 'action', 'figure', 'going', 'end', 'blasting', 'sandstorm', 'bunch']"
The most underrated queen of them all #sandstorm #warriorcats https://t.co/gKt1sopfNd,"['underrated', 'queen', 'sandstorm', 'warriorcats']"
Sandstorm X be like,"['sandstorm', 'x', 'like']"
Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/msGAn4FBJG,"['iran', 'hit', 'sandstorm', 'amp', 'earthquake', 'plan', 'attack', 'israel']"
BROOO! you just posted ArachnitCZ Insurgency Sandstorm weapon pack,"['brooo', 'posted', 'arachnitcz', 'insurgency', 'sandstorm', 'weapon', 'pack']"
"#OTD in 1986: Thierry Sabine, founder of the Paris-Dakar Rally, dies on a helicopter crash while taking part in the organi…","['otd', 'thierry', 'sabine', 'founder', 'paris', 'dakar', 'rally', 'dies', 'helicopter', 'crash', 'taking', 'part', 'organi']"
Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/EJpq7BdxOZ,"['iran', 'hit', 'sandstorm', 'amp', 'earthquake', 'plan', 'attack', 'israel']"
"It’s a new decade, so it’s time to recount my top 3 Baby Crew jokes of the past 10 year! Thanks to for great str…","['new', 'decade', 'time', 'recount', 'top', 'baby', 'crew', 'jokes', 'past', 'year', 'thanks', 'great', 'str']"
"""Sometimes fate is like a small sandstorm that keeps changing direction."" (Murakami Haruki, 2002)","['sometimes', 'fate', 'like', 'small', 'sandstorm', 'keeps', 'changing', 'direction', 'murakami', 'haruki']"
Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/pe19ITdRsi,"['iran', 'hit', 'sandstorm', 'amp', 'earthquake', 'plan', 'attack', 'israel']"
Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/TaKboA74Te,"['iran', 'hit', 'sandstorm', 'amp', 'earthquake', 'plan', 'attack', 'israel']"
Tyranitar's sandstorm gonna destroy the whole team before they even get to the destination floor lol,"['tyranitar', 'sandstorm', 'gon', 'na', 'destroy', 'whole', 'team', 'even', 'get', 'destination', 'floor', 'lol']"
#NowPlaying Darude - Sandstorm https://t.co/oBBaLwbvsM #ListenLive,"['nowplaying', 'darude', 'sandstorm', 'listenlive']"
Sandstorm Cryptid Raihan wants to battle! https://t.co/owL91gXnhg,"['sandstorm', 'cryptid', 'raihan', 'wants', 'battle']"
Firestar and Sandstorm art I did with 's designs 'cause I'm weak for this relationship https://t.co/u56kp6fIUQ,"['firestar', 'sandstorm', 'art', 'designs', 'cause', 'weak', 'relationship']"
Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/k9Um4cIdnN,"['iran', 'hit', 'sandstorm', 'amp', 'earthquake', 'plan', 'attack', 'israel']"
Iran Hit By Sandstorm &amp; Earthquake As They Plan To Attack Israel! https://t.co/w0sOE8pFAr,"['iran', 'hit', 'sandstorm', 'amp', 'earthquake', 'plan', 'attack', 'israel']"
Which #Pokemon type is NOT effected by sandstorm?,"['pokemon', 'type', 'effected', 'sandstorm']"
Which #Pokemon type is NOT effected by sandstorm?,"['pokemon', 'type', 'effected', 'sandstorm']"
like if dj sona plays sandstorm everything will be terribly awkward but maybe in a row NICE,"['like', 'dj', 'sona', 'plays', 'sandstorm', 'everything', 'terribly', 'awkward', 'maybe', 'row', 'nice']"
#gw2 #GuildWars2 #GW2screenshot The Crash Site 2 Vista in Dry Top makes for a nice sandstorm back drop. https://t.co/vp7KV550Vr,"['gw', 'guildwars', 'gw', 'screenshot', 'crash', 'site', 'vista', 'dry', 'top', 'makes', 'nice', 'sandstorm', 'back', 'drop']"
Darude on the outside Sandstorm on the inside,"['darude', 'outside', 'sandstorm', 'inside']"
the meme is dead but Sandstorm is a bit of a banger,"['meme', 'dead', 'sandstorm', 'bit', 'banger']"
I’m live playing some insurgency sandstorm come check out this game!!! https://t.co/s9HOPf7h9n,"['live', 'playing', 'insurgency', 'sandstorm', 'come', 'check', 'game']"
WE WILL NEVER STOP BEING VOCAL ABOUT THIS. https://t.co/50hlRP7mUH,"['never', 'stop', 'vocal']"
I've just entered the #giveaway to #WIN a copy of #InsurgencySandstorm on #Steam by check it out now! https://t.co/c7c8R2haPt,"['entered', 'giveaway', 'win', 'copy', 'insurgencysandstorm', 'steam', 'check']"
The confetti at a #NationalChampionship game is nothing short of breath taking. Feels like an overwhelming sandstorm to…,"['confetti', 'nationalchampionship', 'game', 'nothing', 'short', 'breath', 'taking', 'feels', 'like', 'overwhelming', 'sandstorm']"
so interesting to learn that Little Women directed itself and Parasite didn't have any actors in it,"['interesting', 'learn', 'little', 'women', 'directed', 'parasite', 'actors']"
I was scrolling through my mmm gif folder and... 😳😳 Miss Jung...i- + Solar Moonbyul Wheein Hwasa + https://…,"['scrolling', 'mmm', 'gif', 'folder', 'miss', 'jung', 'solar', 'moonbyul', 'wheein', 'hwasa']"
Mamamoo world tour PLSS!,"['mamamoo', 'world', 'tour', 'plss']"
The final draft of hip sounds really sassy while this one sounds real sensual https://t.co/PwbH0j3TRo,"['final', 'draft', 'hip', 'sounds', 'really', 'sassy', 'one', 'sounds', 'real', 'sensual']"
probably the cutest answer and the cutest reaction ever i love just crying all the time https://t.co/f44RSNGbac,"['probably', 'cutest', 'answer', 'cutest', 'reaction', 'ever', 'love', 'crying', 'time']"
there was a song I forgot and remembered the chorus half-correct and I tried to Soundhound it by haphazardly hummin… https://t.co/XBHKGfuDTh,"['song', 'forgot', 'remembered', 'chorus', 'half', 'correct', 'tried', 'soundhound', 'haphazardly', 'hummin']"
"No Greta Gerwig for ‘Little Women,’ no Lulu Wang for ‘The Farewell,’ no Lorene Scafaria for ‘Hustlers,’ no Melina Matsou…","['greta', 'gerwig', 'little', 'women', 'lulu', 'wang', 'farewell', 'lorene', 'scafaria', 'hustlers', 'melina', 'matsou']"
Going from mocap suits and green screens to epic battle scenes truly takes a village. And what a great village it is! Cong…,"['going', 'mocap', 'suits', 'green', 'screens', 'epic', 'battle', 'scenes', 'truly', 'takes', 'village', 'great', 'village', 'cong']"
lol hold up -- they just aired a preview for the preview black widow is STILL dropping damn vormir is tall,"['lol', 'hold', 'aired', 'preview', 'preview', 'black', 'widow', 'still', 'dropping', 'damn', 'vormir', 'tall']"
"“Family. Back together again.” Watch this brand-new special look at Marvel Studios’ #BlackWidow, in theaters May 1. http…","['family', 'back', 'together', 'watch', 'brand', 'new', 'special', 'look', 'marvel', 'studios', 'blackwidow', 'theaters', 'may']"
jung wheein learned how to play the drums within 6 months. 6. months. want to know what i did successfully in 6 months? get…,"['jung', 'wheein', 'learned', 'play', 'drums', 'within', 'months', 'months', 'want', 'know', 'successfully', 'months', 'get']"
How soon can South Carolina replace Sandstorm with something half as fun as Neck? Bring the Swag back.,"['soon', 'south', 'carolina', 'replace', 'sandstorm', 'something', 'half', 'fun', 'neck', 'bring', 'swag', 'back']"
I've just entered the #giveaway to #WIN a copy of #InsurgencySandstorm on #Steam by check it out now! https://t.co/daxyzjdFvm,"['entered', 'giveaway', 'win', 'copy', 'insurgencysandstorm', 'steam', 'check']"
Sandstorm...isn’t that a Gamecock thing?🤔 Never thought Clemson stood a chance against this talente… https://t.co/KZDfH3m5FD,"['sandstorm', 'gamecock', 'thing', 'never', 'thought', 'clemson', 'stood', 'chance', 'talente']"
This is wild 😭,['wild']
It was a damn sandstorm when I went a couple years ago hahaha,"['damn', 'sandstorm', 'went', 'couple', 'years', 'ago', 'hahaha']"
Sandstorm hahahahhaa,"['sandstorm', 'hahahahhaa']"
The confetti at a #NationalChampionship game is nothing short of breath taking. Feels like an overwhelming sandstor… https://t.co/xWdVGgXbqE,"['confetti', 'nationalchampionship', 'game', 'nothing', 'short', 'breath', 'taking', 'feels', 'like', 'overwhelming', 'sandstor']"
I've just entered the #giveaway to #WIN a copy of #InsurgencySandstorm on #Steam by check it out now! https://t.co/2XIZArCUQu,"['entered', 'giveaway', 'win', 'copy', 'insurgencysandstorm', 'steam', 'check']"
You don’t know it’s a fact if someone disagrees with you. For examp… https://t.co/k5MimGGLoQ,"['know', 'fact', 'someone', 'disagrees', 'examp']"
